都道府県コード又は市区町村コード,NO,都道府県名,データ名称,データ概要,データ形式,分類,URL,ライセンス,掲載ページ名,掲載ページURL,データ提供所属,備考
230006,1393,愛知県,安城市（農集）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1394,愛知県,安城市（駐車場1）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1395,愛知県,安城市（駐車場2）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1396,愛知県,安城市（駐車場3）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1397,愛知県,安城市（駐車場4）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1398,愛知県,安城市（駐車場5）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1399,愛知県,安城市（駐車場6）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1400,愛知県,安城市（駐車場7）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1401,愛知県,安城市（駐車場8）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1402,愛知県,安城市（駐車場9）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1403,愛知県,安城市（駐車場10）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1404,愛知県,安城市（駐車場11）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1405,愛知県,安城市（駐車場12）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1406,愛知県,安城市（駐車場13）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1407,愛知県,安城市（駐車場14）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1408,愛知県,西尾市（水道）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1409,愛知県,西尾市（病院）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1410,愛知県,西尾市（公下）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1411,愛知県,西尾市（特環）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1412,愛知県,西尾市（農集）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1413,愛知県,蒲郡市（水道）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1414,愛知県,蒲郡市（病院）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1415,愛知県,蒲郡市（公下）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1416,愛知県,蒲郡市（特環）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1417,愛知県,犬山市（水道）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1418,愛知県,犬山市（公下）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1419,愛知県,犬山市（農集）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1420,愛知県,常滑市（水道）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1421,愛知県,常滑市（病院）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1422,愛知県,常滑市（公下）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1423,愛知県,常滑市（農集）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1424,愛知県,江南市（水道）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1425,愛知県,江南市（公下）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1426,愛知県,小牧市（水道）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1427,愛知県,小牧市（病院）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1428,愛知県,小牧市（公下）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1429,愛知県,小牧市（特環）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1430,愛知県,小牧市（農集）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1431,愛知県,稲沢市（水道）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1432,愛知県,稲沢市（病院）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1433,愛知県,稲沢市（公下）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1434,愛知県,稲沢市（特環）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1435,愛知県,稲沢市（農集）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1436,愛知県,新城市（水道）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
230006,1437,愛知県,新城市（病院）,令和4年度決算経営比較分析表,xls,市町村・広域行政,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyou05.html,CC BY,愛知県内市町村等の経営比較分析表,https://www.pref.aichi.jp/soshiki/shichoson/koueikigyoukeieihikakubunnsekihyoumokuji.html,市町村課,
